Words,Links,Code,ResponseTime,Type
34,False,True,17164,0
24,True,True,94,0
88,True,True,51,0
81,False,False,22,0
10,True,True,3,0
134,True,True,3,0
63,True,False,40,0
37,False,False,1417,0
47,True,True,37,0
28,True,False,52,0
38,True,False,6,0
50,False,False,42515,0
295,True,False,55,0
14,True,True,79138,0
58,False,True,9,0
65,True,False,26,0
20,False,False,73,0
5,True,False,149,0
24,False,False,5,0
20,True,False,6,0
6,True,True,10,0
49,True,False,6,0
90,False,False,45,0
37,True,False,1,0
52,True,False,2,0
67,False,False,11,0
152,False,True,16,0
19,False,False,2,0
141,False,False,1,0
103,True,True,17,0
45,True,False,28,0
74,True,False,32,0
49,False,False,2,0
48,False,False,2,0
33,False,False,4,0
105,True,False,20,0
5,True,False,4,0
135,False,False,18,0
87,False,False,18,0
37,False,False,21,0
75,False,True,64,0
34,False,True,5,0
91,False,False,49,0
25,False,False,21,0
59,False,False,1,0
99,False,False,1,0
15,False,False,2,0
66,False,False,9,0
83,True,True,7,0
79,False,False,2,0
74,False,False,2,0
5,False,True,42,0
64,False,False,7,0
38,False,False,7,0
133,False,False,10,0
35,False,False,25,0
140,False,False,84,0
31,False,False,8,0
30,False,False,7011,0
38,False,False,144,0
166,True,True,3954,0
67,False,False,26,0
131,False,False,1129,0
66,False,False,12,0
57,False,False,108,0
36,False,False,2,0
101,True,True,152,0
66,False,True,140,0
120,False,False,267,0
111,True,False,13,0
27,True,False,4,0
24,True,False,2,0
44,True,False,4,0
30,True,False,2,0
70,False,False,7,0
35,True,False,7,0
7,False,False,26307,0
12,True,False,5,0
23,False,False,3,0
93,False,False,19,0
24,False,False,2,0
105,False,False,10,0
76,False,True,4435,0
82,False,False,37,0
63,False,False,5,0
33,True,False,19,0
43,True,False,38,0
30,False,False,6,0
51,True,False,6,0
47,False,True,2,0
12,False,False,69,0
139,True,False,21,0
58,False,False,22,0
152,False,False,71,0
4,True,False,23,0
41,False,True,35,0
209,False,False,8,0
93,False,False,10,0
50,False,False,94,0
58,False,True,351,0
483,False,True,67783,0
256,False,False,11,0
231,False,True,4317,0
34,False,False,82,0
13,True,True,2,0
36,False,True,119,0
15,False,True,2,0
31,False,False,1,0
30,False,True,88,0
42,True,False,1,0
29,False,False,2,0
25,False,False,2,0
24,False,False,5,0
48,False,False,2,0
29,True,False,4,0
2,True,False,65,0
16,True,False,26,0
34,False,False,8,0
88,False,False,4,0
37,False,True,9,0
68,False,True,145,0
50,False,False,11,0
54,False,False,3,0
12,True,False,10,0
29,True,False,18,0
85,False,False,4,0
22,True,True,8,0
60,False,False,4,0
41,False,False,4,0
79,False,False,4,0
30,False,True,19,0
97,True,False,5,0
98,True,False,8,0
88,False,False,6,0
6,True,False,28,0
1,True,False,13,0
28,False,True,21,0
93,False,True,29,0
39,True,False,7,0
123,False,True,9,0
34,False,False,15,0
39,False,False,2,0
329,False,True,376,0
14,True,False,1,0
30,False,False,3,0
29,False,False,3,0
2,False,False,4,0
206,False,True,76,0
25,False,False,4,0
17,True,False,3,0
22,True,False,3,0
82,False,False,9,0
127,True,True,410,0
101,False,False,11,0
61,True,False,25,0
79,True,False,18,0
100,False,False,14,0
41,False,False,7,0
61,False,False,7,0
35,False,False,51,0
41,False,False,9,0
87,False,False,9,0
25,False,False,10,0
65,False,False,10,0
147,False,False,26011,0
50,False,False,10,0
204,False,False,11,0
57,True,False,11,0
63,False,True,38,0
117,False,False,12,0
52,True,False,14545,0
25,False,False,18,0
124,True,False,63,0
66,True,True,356,0
26,False,False,14,0
304,True,True,44,0
69,False,True,52,0
18,True,False,1,0
11,False,False,44,0
12,False,True,3,0
4,False,True,4,0
65,True,False,121,0
20,True,True,568,0
8,True,False,5,0
73,False,False,38,0
9,True,True,6755,0
96,False,False,20,0
61,False,True,7,0
68,False,False,4,0
77,True,True,65,0
64,True,False,7,0
58,False,True,20,0
42,False,False,4,0
88,False,False,5,0
2,True,False,1,0
87,False,False,62,0
74,False,False,6491,0
94,False,False,19618,0
109,False,True,22,0
13,False,False,1,0
8,False,False,3,0
27,False,False,9,0
122,False,False,734,0
31,False,False,4,0
13,False,False,4,0
9,True,False,4202,0
10,False,False,5,0
154,False,True,45,0
21,False,True,46352,0
36,False,False,8,0
34,False,False,7,0
71,False,False,8,0
64,False,False,46,0
35,False,True,1,0
30,False,False,10,0
88,False,True,8072,0
97,False,True,20,0
84,True,False,5,0
49,False,True,62,0
141,True,False,1260,0
29,False,False,5,0
4,False,False,11,0
124,True,False,19,0
80,False,False,13,0
32,False,False,13,0
37,True,True,8075,0
109,False,False,34,0
34,True,True,15,0
68,False,False,18429,0
85,False,True,15,0
90,True,False,3,0
56,True,False,20,0
0,False,True,7,0
12,False,False,14,0
45,True,False,30177,0
70,False,False,16,0
52,False,True,11,0
72,False,True,54,0
66,False,False,2,0
52,False,False,4,0
67,False,False,4,0
25,False,False,19,0
180,False,False,83,0
88,False,False,5,0
96,False,False,5,0
81,False,False,24,0
29,False,False,18,0
72,False,False,5,0
58,True,False,15530,0
44,False,True,268,0
31,False,False,19,0
21,True,False,130,0
28,True,False,14,0
96,False,False,7,0
119,True,False,28,0
82,False,True,4,0
92,False,True,2,0
85,False,False,4,0
198,False,True,462,0
20,False,False,1,0
17,False,True,12,0
66,False,False,12,0
31,False,False,2,0
282,False,False,236,0
30,False,False,2,0
43,True,False,13,0
94,True,False,13,0
33,False,False,3,0
23,True,False,4,0
32,True,False,7,0
6,False,False,60351,0
60,False,False,47,0
63,False,False,68,0
25,False,False,25822,0
116,False,False,4,0
72,False,True,5,0
9,False,False,28,0
365,False,False,1594,0
37,True,False,22,0
150,False,True,195,0
143,False,False,8,0
35,False,False,11,0
67,False,True,22,0
59,False,True,3,0
72,False,False,30,0
32,False,True,4575,0
22,True,False,90,0
43,True,False,9,0
37,False,False,31,0
19,False,False,2,0
80,False,True,4577,0
23,True,False,33,0
73,False,True,2,0
18,True,False,12,0
85,False,False,23,0
46,False,False,4,0
23,False,False,36,0
28,False,False,7,0
59,True,False,6,0
89,False,False,37,0
56,False,False,1,0
62,False,False,178,0
44,False,False,1605,0
24,False,False,3,0
29,True,False,37390,0
9,False,False,3,0
14,False,False,2,0
180,True,True,5,0
23,False,False,1,0
77,False,True,6,0
23,False,False,5645,0
64,False,True,134,0
43,False,True,51,0
20,False,False,3,0
66,False,False,13,0
44,False,False,14,0
46,False,False,6,0
92,False,True,4311,0
66,True,True,9,0
7,False,False,2,0
98,False,False,126,0
35,True,False,1633,0
102,False,False,6,0
52,False,False,8,0
127,False,False,6,0
68,True,False,10,0
139,False,True,207,0
49,False,False,16,0
57,False,False,48,0
31,True,True,4,0
53,False,True,1178,0
56,True,False,4,0
162,False,True,4594,0
87,True,True,13,0
24,True,False,90633,0
17,False,False,10,0
48,True,False,12,0
41,False,False,52,0
83,False,True,31,0
126,False,False,38,0
14,True,False,13,0
94,False,False,12,0
34,True,False,9,0
18,False,False,64,0
65,False,False,26,0
132,False,False,128,0
12,False,True,419,0
33,False,False,4,0
15,False,False,20,0
36,False,False,2,0
99,False,True,34,0
31,True,False,5,0
55,True,False,23,0
87,False,True,58267,0
340,False,False,54,0
109,False,False,8,0
34,False,False,2,0
68,False,False,84,0
64,False,False,35,0
56,False,False,32,0
246,False,False,1583,0
43,False,False,4,0
11,True,False,1063,0
18,False,False,64,0
23,False,True,13349,0
70,False,False,6,0
62,False,False,6,0
76,False,False,506,0
74,False,False,6,0
113,False,False,66,0
29,False,False,25,0
36,False,False,29,0
33,False,False,66,0
212,True,True,4109,0
98,False,False,31,0
43,True,True,170,0
121,False,False,8,0
179,False,False,26,0
109,True,True,5378,0
46,False,False,8,0
58,False,False,9,0
33,False,False,566,0
63,False,True,108,0
109,False,False,76,0
73,False,False,4,0
15,False,False,32,0
52,False,False,248,0
34,True,False,13,0
11,False,True,78,0
78,False,False,13,0
148,False,False,42,0
47,False,False,1,0
21,False,False,73,0
191,True,False,17,0
21,False,False,74,0
21,False,False,250,0
16,False,False,3,0
148,False,False,10,0
25,False,True,4,0
37,False,True,4,0
26,False,False,6735,0
51,False,False,4,0
113,True,False,4176,0
0,False,True,0,0
14,False,False,6,0
113,True,False,20,0
68,False,False,8,0
250,True,True,8,0
0,False,True,1,0
46,False,False,14,0
10,False,True,2,0
0,False,True,3,0
10,True,False,23,0
26,False,False,82,0
3,False,True,4,0
82,False,False,3,0
58,False,False,3,0
136,False,False,24,0
40,True,False,39,0
32,False,False,104,0
309,False,False,19,0
33,False,False,1,0
132,False,False,5,0
8,False,True,7,0
38,False,False,85,0
137,True,True,295,0
55,False,True,8,0
8,True,False,9,0
50,False,False,156,0
5,False,True,157,0
74,False,True,28,0
75,False,False,7,0
44,False,False,89281,0
69,True,False,8,0
31,False,False,1,0
8,False,False,17222,0
108,True,False,11,0
73,False,True,2,0
53,False,True,58,0
24,True,False,259,0
39,False,True,59,0
46,True,False,4,0
12,True,False,276,0
73,False,True,20,0
6,False,False,4,0
26,False,False,5,0
9,True,False,5,0
197,False,True,5,0
37,False,True,28453,0
67,True,False,93,0
24,False,False,93,0
68,True,True,1049,0
29,False,False,95,0
116,False,False,78,0
56,False,False,15,0
30,False,False,56758,0
225,False,False,292,0
16,False,False,1,0
223,False,True,222,0
17,False,False,96,0
105,False,False,691,0
131,True,True,1061,0
54,False,False,3,0
13,False,False,27,0
44,False,False,39,0
51,False,False,4,0
119,False,False,70118,0
167,True,False,180,0
27,False,False,5,0
36,False,False,99,0
53,False,False,20,0
6,False,True,93,0
143,False,False,13,0
64,True,True,5,0
139,True,False,2,0
109,False,False,95385,0
19,False,False,7,0
27,False,False,7,0
35,False,False,50,0
16,False,False,102,0
8,True,False,7,0
47,False,False,8,0
37,False,False,184,0
158,False,False,44,0
35,False,True,81,0
31,True,False,17,0
48,False,False,1,0
9,False,False,1,0
9,False,False,1,0
40,False,False,1,0
22,False,False,1,0
46,False,False,2,0
31,False,False,2,0
60,False,False,2,0
53,False,False,5206,0
52,False,False,3,0
85,False,False,3,0
76,False,False,3,0
65,True,False,12,0
129,False,True,24,0
80,False,True,7010,0
85,False,False,3,0
52,False,False,4,0
96,False,False,4,0
27,False,False,4257,0
41,False,False,3,0
49,False,False,5,0
215,False,False,50,0
145,True,True,72,0
38,False,False,2,0
43,False,False,110,0
73,True,False,34,0
38,False,False,5,0
53,False,False,4089,0
14,False,False,112,0
192,False,True,9,0
20,False,True,5,0
69,False,True,5,0
40,False,False,5691,0
75,False,False,5,0
208,False,False,42,0
17,True,False,7,0
56,False,True,7,0
510,False,True,107,0
20,False,True,6,0
56,False,False,10,0
24,True,False,16,0
29,True,False,121,0
71,True,False,115,0
88,True,False,16,0
59,False,False,9,0
81,False,False,9,0
21,False,False,116,0
82,False,True,9,0
29,False,False,10,0
11,True,False,10,0
67,True,False,4,0
17,True,False,4,0
83,False,False,4,0
44,False,False,5,0
22,False,False,8285,0
163,False,False,13,0
31,False,False,327,0
16,True,False,16,0
6,False,False,13,0
47,True,False,7,0
3,True,False,42,0
30,False,False,120,0
16,True,False,4097,0
90,False,False,16,0
23,False,False,14,0
23,False,True,1154,0
7,False,True,9,0
10,False,False,122,0
171,False,False,8511,0
41,False,True,28484,0
75,False,False,17,0
9,True,False,86,0
40,True,True,1580,0
37,False,True,37,0
17,True,False,26,0
138,False,False,202,0
21,False,True,6,0
53,False,False,20,0
25,False,True,23,0
58,False,True,103,0
8,True,False,134,0
86,True,True,15,0
14,False,False,128,0
185,False,True,5794,0
31,False,False,212,0
39,False,False,25,0
1,True,False,9379,0
49,True,True,202,0
24,True,True,12,0
6,False,False,133,0
201,False,False,21,0
98,False,False,28,0
7,True,False,28,0
6,False,False,136,0
16,True,True,49,0
225,False,False,91,0
102,False,True,32,0
46,False,True,54883,0
154,False,False,71,0
73,False,False,38,0
74,True,False,4238,0
24,False,False,31,0
40,False,False,99,0
113,False,True,116,0
91,False,False,141,0
94,True,False,37,0
11,False,False,143,0
32,True,False,38,0
30,False,False,627,0
26,True,False,145,0
92,False,True,1,0
94,False,True,2,0
34,False,True,3,0
56,False,False,148,0
167,False,True,5,0
33,False,False,2,0
21,False,False,2,0
52,False,False,45,0
31,False,False,2,0
43,False,False,2,0
13,False,False,2,0
29,False,False,7,0
97,True,False,2,0
26,False,False,3,0
92,False,False,151,0
76,False,True,2,0
15,False,False,49,0
38,False,False,9979,0
509,False,False,4302,0
157,True,True,5,0
46,False,False,1,0
98,True,False,5,0
40,False,True,40124,0
80,False,False,117,0
10,True,False,1,0
8,False,True,2,0
70,False,False,31,0
12,False,False,16,0
4,True,False,1,0
11,True,False,4,0
0,False,True,25454,0
47,False,False,53,0
19,True,False,9,0
23,False,False,3,0
85,True,True,162,0
82,True,False,4398,0
23,False,False,148,0
22,False,True,19,0
75,True,True,4,0
34,False,False,15,0
32,False,False,163,0
68,False,False,163,0
10,False,False,157,0
22,True,True,5,0
37,True,False,8,0
19,False,False,36,0
37,True,False,164,0
7,False,True,7,0
7,True,False,2,0
117,False,False,85,0
6,True,False,2,0
15,True,False,59,0
5,True,False,2,0
11,False,True,7,0
74,True,False,62,0
136,False,False,42163,0
154,False,True,11,0
17,True,False,1,0
5,True,False,70,0
110,True,False,48,0
170,False,True,11,0
16,False,False,169,0
38,False,True,273,0
108,False,False,15,0
62,False,True,16,0
348,False,True,22,0
341,True,False,706,0
39,False,False,6,0
159,True,True,117,0
67,False,False,4196,0
106,True,False,20,0
78,True,False,7,0
22,True,False,2,0
25,True,False,227,0
30,False,True,9,0
32,True,True,9,0
35,True,False,70,0
56,False,True,22,0
33,False,False,268,0
49,False,False,15,0
42,False,False,24,0
147,False,True,4924,0
161,False,True,72,0
148,False,False,6,0
76,False,False,24842,0
59,True,False,74137,0
14,True,False,28119,0
40,False,False,337,0
35,False,False,8838,0
134,False,False,15867,0
28,False,False,32,0
221,True,False,255,0
10,True,False,2,0
52,True,False,74142,0
59,True,True,17,0
25,False,False,21,0
190,False,False,11,0
34,True,True,3,0
62,False,False,395,0
59,True,True,57,0
14,False,False,1602,0
76,False,False,186,0
18,False,False,3,0
25,False,True,43,0
25,False,False,7521,0
126,False,False,25,0
41,False,True,35,0
39,False,False,1496,0
1,True,True,188,0
28,True,False,579,0
179,True,True,8251,0
133,False,False,241,0
192,False,False,5,0
59,True,False,6022,0
177,False,False,270,0
33,False,False,120,0
6,False,True,7117,0
184,True,False,105,0
31,False,False,9,0
20,False,False,1,0
39,False,False,2,0
131,False,False,2,0
39,False,False,2,0
24,False,False,5403,0
23,True,False,919,0
7,False,True,14,0
32,False,False,9,0
79,False,True,199,0
9,False,False,2,0
73,False,False,4,0
44,False,False,2087,0
95,False,False,4,0
36,False,False,53,0
36,False,False,5,0
118,True,True,216,0
149,False,False,1447,0
85,False,False,7,0
126,False,False,305,0
40,True,False,6,0
28,False,True,5408,0
0,False,True,6,0
20,True,False,9080,0
197,False,False,8,0
72,True,True,922,0
98,False,True,58,0
119,False,False,9,0
3,False,False,24864,0
23,False,False,201,0
183,False,False,28,0
176,False,False,17,0
71,True,False,2637,0
163,False,False,124,0
50,False,False,98,0
41,False,True,100,0
33,False,False,22,0
60,True,False,77,0
128,False,True,77,0
40,False,False,266,0
77,False,False,34,0
172,True,True,93018,0
162,False,False,1,0
190,False,False,18,0
31,False,False,3,0
7,False,True,0,0
46,False,False,3566,0
53,False,True,1152,0
19,False,False,93021,0
59,False,False,4,0
71,False,False,108,0
28,True,False,140,0
171,False,False,39,0
29,False,True,3,0
50,False,True,6,0
17,False,True,56,0
19,True,False,321,0
93,False,False,6,0
57,True,False,8,0
71,True,True,600,0
30,False,False,658,0
88,True,False,81,0
92,False,False,4060,0
105,True,False,14,0
10,False,True,13504,0
53,False,False,10,0
30,False,True,37,0
94,True,False,3575,0
89,False,True,92,0
146,False,False,204,0
58,False,True,13506,0
253,False,False,186,0
17,False,False,2,0
269,False,True,33,0
95,False,False,19,0
129,False,False,9,0
146,False,False,39,0
65,False,False,6189,0
43,False,False,5,0
34,True,False,16,0
51,True,False,6208,0
27,False,False,16,0
0,False,True,13511,0
46,False,False,5,0
48,False,False,6,0
28,False,False,3785,0
138,False,False,7,0
185,False,False,9,0
54,True,True,10310,0
137,True,False,1477,0
75,True,False,6,0
97,False,True,193,0
152,False,False,8,0
0,True,False,1,0
43,False,False,7,0
79,False,True,13514,0
19,True,False,10,0
9,False,True,13515,0
237,False,False,235,0
58,False,False,301,0
139,False,False,46,0
36,True,False,27,0
52,True,False,14,0
114,False,False,95,0
88,False,False,3,0
101,False,False,43,0
14,True,True,15,0
141,False,False,90781,0
41,False,False,1,0
7,False,True,4,0
9,True,False,1,0
197,False,False,14,0
245,False,False,44,0
23,False,False,13,0
52,False,False,14,0
16,True,False,14942,0
60,False,False,229,0
27,True,True,3,0
21,False,False,4,0
155,True,False,17,0
33,False,False,8,0
65,False,False,5,0
41,True,False,21117,0
10,False,False,1,0
29,True,False,7,0
58,False,False,53,0
36,False,False,836,0
127,True,True,308,0
44,False,False,5,0
32,True,False,13,0
126,False,False,6,0
35,False,False,6,0
12,True,False,6,0
76,False,False,7,0
14,False,True,5,0
172,False,False,38797,0
82,False,False,63,0
49,False,False,8,0
18,False,False,24726,0
52,False,False,56,0
30,True,True,392,0
51,False,False,10,0
89,False,False,1,0
19,True,False,15,0
94,False,False,11,0
5,False,True,4,0
34,False,False,4,0
117,False,True,44,0
235,True,True,89,0
210,False,False,187,0
35,True,False,5,0
78,False,False,110,0
207,False,False,160,0
179,False,False,6,0
100,False,False,6177,0
157,False,False,142,0
23,True,False,1,0
61,False,True,9,0
201,False,False,66,0
99,False,False,478,0
126,False,False,12,0
79,True,False,385,0
69,True,True,25,0
8,False,False,480,0
77,False,False,12,0
39,False,True,21,0
42,True,False,510,0
51,True,False,37,0
16,False,True,29,0
78,False,False,13,0
22,True,False,6,0
23,False,True,22,0
144,False,False,40,0
54,False,False,718,0
165,False,False,14,0
25,True,True,2,0
92,False,False,73,0
30,False,False,21,0
38,False,True,5,0
40,False,True,6,0
51,False,False,30,0
129,False,True,126,0
103,False,False,490,0
158,False,False,21,0
183,False,False,31,0
4,True,False,3,0
142,False,True,8,0
51,False,False,491,0
55,True,False,3,0
74,False,False,125,0
84,True,False,9,0
46,False,True,55,0
51,False,False,4486,0
45,False,True,10,0
161,False,False,64,0
47,False,False,656,0
40,False,False,41487,0
83,True,False,6,0
23,False,False,3,0
9,False,True,13,0
31,False,True,8,0
234,False,False,194,0
79,False,False,4,0
101,False,False,9,0
86,False,False,15,0
95,False,False,8,0
30,False,False,11,0
15,False,False,6,0
14,False,True,400,0
60,False,False,7,0
28,False,False,8,0
337,True,False,299,0
87,True,True,735,0
107,True,False,219,0
16,True,False,4,0
94,False,False,45,0
51,True,False,4380,0
110,False,True,79483,0
34,True,False,20609,0
13,True,False,185,0
53,False,False,13,0
4,False,False,36,0
82,False,False,46,0
33,False,False,1,0
36,True,False,14,0
12,True,False,11,0
118,False,False,3,0
10,False,True,570,0
55,False,True,144,0
10,True,False,9460,0
21,True,False,12,0
61,True,False,69,0
84,False,False,26191,0
91,True,False,23,0
37,False,False,219,0
30,False,False,2,0
132,False,False,67748,0
7,True,True,81,0
18,False,False,2,0
28,False,False,45,0
34,False,True,430,0
48,True,False,1,0
18,False,True,32,0
95,False,False,4,0
71,False,False,46,0
204,True,False,2,0
37,False,True,3714,0
44,True,False,3,0
194,False,False,56,0
32,True,False,3,0
26,True,False,3,0
58,False,False,6,0
229,False,False,28,0
105,False,False,38,0
43,True,True,27,0
135,False,True,52,0
155,False,False,6,0
203,False,False,52,0
15,False,True,0,0
36,False,False,11,0
92,False,False,33,0
14,True,True,5,0
26,False,False,301,0
73,False,False,9,0
118,False,True,516,0
130,False,False,10,0
14,True,False,184,0
236,False,False,11,0
97,False,False,11,0
59,False,False,2,0
177,False,False,866,0
24,True,False,12,0
11,False,False,307,0
41,False,False,6,0
108,False,False,19,0
57,True,False,3,0
5,True,False,4,0
37,False,True,402,0
14,False,True,21,0
291,False,False,18,0
7,True,True,16,0
80,True,False,5,0
94,False,True,192,0
23,False,False,314,0
146,False,False,23,0
7,False,False,316,0
24,False,False,14791,0
22,False,False,317,0
3,True,False,4,0
10,True,False,63,0
47,False,False,323,0
19,True,False,68,0
120,False,False,30,0
161,True,False,3478,0
103,False,False,48,0
68,False,False,30,0
33,True,False,324,0
205,False,True,918,0
108,False,True,11,0
171,True,False,33864,0
46,True,False,7779,0
179,False,True,13,0
329,False,False,74,0
40,False,False,326,0
2,False,False,2,0
93,False,True,61,0
94,False,True,13,0
4,True,True,3,0
30,True,False,3,0
43,False,True,4,0
81,False,False,33869,0
67,False,True,87,0
59,False,False,45584,0
103,False,True,14509,0
102,False,True,3680,0
82,True,True,31874,0
42,False,False,45588,0
127,False,False,41,0
148,True,True,7053,0
16,True,False,29,0
0,False,True,1102,0
44,False,True,613,0
150,False,False,43,0
10,True,False,2,0
42,True,False,2,0
37,True,False,2,0
22,False,True,14,0
15,True,False,3,0
32,True,False,3,0
29,False,False,29,0
21,False,False,14,0
130,False,True,30,0
76,False,False,5,0
170,False,True,92,0
74,True,False,79,0
31,True,False,2402,0
59,False,False,237,0
92,False,False,47,0
134,False,True,6,0
51,False,False,7,0
14,False,True,18,0
12,True,False,669,0
94,False,True,14853,0
41,False,False,161,0
102,True,False,17741,0
24,False,False,239,0
26,True,False,33,0
351,False,False,54,0
17,True,False,17,0
14,False,False,246,0
143,False,False,85,0
128,True,True,1306,0
37,False,False,38280,0
61,True,True,16,0
49,True,False,4,0
16,False,False,29,0
110,True,False,18,0
21,False,False,2,0
50,True,False,49409,0
30,False,False,2,0
20,True,False,20,0
50,True,False,399,0
55,True,False,1921,0
149,True,False,24,0
42,False,True,13,0
294,False,False,108,0
5,False,True,14,0
52,True,False,13,0
22,False,False,362,0
70,True,False,27,0
187,False,True,16,0
20,True,False,28,0
258,False,True,40,0
96,False,False,11,0
79,True,False,275,0
20,True,False,5,0
69,True,False,30,0
21,False,False,175,0
240,False,False,98,0
19,True,False,59,0
22,False,False,26729,0
67,True,False,21,0
60,True,True,18,0
97,True,False,10,0
8,False,False,370,0
26,False,True,11,0
18,True,False,48,0
42,False,False,181,0
71,False,False,3,0
131,False,False,1158,0
42,False,False,4,0
32,False,False,99,0
85,True,False,4,0
36,True,False,8,0
45,False,False,5,0
11,False,False,5,0
48,False,False,1,0
45,True,False,9,0
23,False,False,1,0
81,False,False,1,0
31,True,False,19,0
156,False,False,24,0
83,True,False,12,0
259,False,False,5,0
34,False,False,21,0
11,False,False,3,0
245,True,False,594,0
120,False,False,107,0
23,False,False,7,0
46,False,False,497,0
33,False,False,12,0
28,False,True,70,0
97,True,False,15,0
102,True,False,16,0
113,True,False,55105,0
61,True,True,25415,0
42,False,False,9529,0
98,False,False,5904,0
99,False,False,15,0
48,True,False,8,0
21,False,True,6,0
2,True,False,33,0
57,False,False,16,0
48,False,False,8,0
120,False,True,8,0
182,False,False,288,0
183,True,True,173,0
75,False,False,5,0
86,True,False,6,0
8,True,False,15,0
79,False,True,53,0
60,False,False,7,0
54,False,True,537,0
65,False,False,39,0
20,False,False,6,0
36,True,True,45130,0
48,False,True,22,0
45,True,False,28,0
139,False,False,4,0
12,True,False,3,0
89,False,False,16,0
38,False,True,6,0
100,True,True,24,0
35,True,False,79,0
74,True,False,32,0
67,False,True,4043,0
90,False,False,6,0
105,False,False,6,0
22,True,False,8,0
92,False,False,487,0
4,False,True,6231,0
53,False,False,9286,0
118,True,True,21,0
115,False,False,10,0
83,False,False,24,0
64,False,False,16,0
4,False,False,311,0
76,False,False,5,0
183,False,False,508,0
36,False,True,6,0
7,True,True,6,0
85,False,False,7082,0
19,False,True,7,0
79,False,False,315,0
120,False,True,318,0
60,False,False,45,0
26,False,False,71,0
104,True,False,38,0
44,False,False,1,0
138,False,False,20113,0
147,True,False,20,0
12,False,False,2,0
32,False,False,2,0
99,False,False,67555,0
11,False,False,319,0
45,False,False,17772,0
59,True,False,43,0
104,False,False,23,0
0,True,False,2,0
84,False,False,256,0
38,True,False,3,0
44,False,False,62,0
116,False,True,8,0
87,False,False,55,0
190,False,True,163,0
40,False,True,11,0
71,False,False,7,0
76,False,False,49,0
79,False,False,5,0
69,True,True,5,0
72,True,False,9,0
46,False,False,60,0
79,False,False,4,0
27,True,True,8,0
79,False,False,5,0
20,False,True,10,0
480,False,False,19,0
30,False,False,335,0
74,False,False,95124,0
130,True,True,62,0
125,True,False,50810,0
36,True,False,13,0
17,False,False,17716,0
93,True,False,43,0
182,True,False,77,0
40,False,False,3,0
87,False,False,3,0
34,False,False,3,0
31,False,True,18,0
60,False,True,2770,0
37,False,False,342,0
20,True,False,18,0
29,False,True,21,0
57,False,False,79,0
130,True,False,347,0
10,False,True,25436,0
34,False,False,453,0
87,False,False,20,0
75,False,False,11,0
58,False,True,271,0
68,True,False,12,0
44,False,True,187,0
8,False,False,458,0
11,True,False,1,0
99,False,True,34,0
26,False,False,2,0
47,True,True,78,0
145,False,True,18,0
9,True,False,7124,0
61,False,False,21,0
22,False,False,4,0
44,False,False,93,0
44,False,False,44,0
46,False,False,5,0
97,False,False,7,0
28,False,False,6,0
30,False,False,6,0
41,False,True,10,0
32,True,False,2,0
35,False,False,2,0
32,False,False,99,0
95,False,False,7,0
101,False,False,27,0
56,False,False,3,0
37,False,False,3,0
76,False,False,493,0
29,True,False,9049,0
71,False,False,8,0
34,True,False,12,0
13,False,True,13,0
130,True,True,4848,0
116,False,False,50841,0
60,True,False,15,0
71,True,False,17,0
34,False,False,9,0
62,False,True,34,0
79,False,False,35,0
80,False,False,480,0
18,False,False,22,0
119,True,True,110,0
109,False,False,1,0
51,False,True,2050,0
13,True,False,4,0
8,False,True,1,0
34,True,False,23,0
14,True,False,510,0
35,True,False,383,0
153,False,False,10270,0
41,True,False,8,0
36,False,False,491,0
41,False,False,3,0
60,False,True,9,0
68,True,False,188,0
68,False,False,2,0
30,True,False,14,0
39,True,True,70,0
43,True,False,73,0
238,False,False,33789,0
177,False,False,7,0
67,True,False,119,0
51,True,True,3537,0
29,False,False,6,0
69,False,False,14,0
33,False,False,8,0
71,False,False,648,0
109,False,False,5,0
122,True,False,142,0
233,True,False,25512,0
55,False,False,9,0
293,False,False,144,0
46,False,False,22,0
43,False,True,19904,0
140,True,False,35,0
44,False,False,165,0
87,False,False,854,0
21,True,False,6,0
49,False,False,6,0
75,False,False,5,0
46,False,True,39,0
47,True,True,1074,0
115,False,False,100,0
73,True,False,7,0
163,True,True,47117,0
135,True,True,159,0
30,True,False,192,0
49,True,False,13,0
45,False,False,14,0
93,False,False,36,0
246,True,False,26,0
88,False,False,164,0
131,True,False,57106,0
49,False,False,282,0
38,False,False,200,0
7,False,True,2,0
76,True,True,18,0
108,True,False,23,0
783,False,False,347,0
34,True,True,125,0
9,False,True,5,0
41,False,True,5,0
14,True,False,6,0
43,False,False,22,0
71,True,False,184,0
35,False,True,24,0
1,True,True,1,0
78,True,False,179,0
16,True,True,293,0
5,False,False,2,0
130,False,False,3,0
88,False,False,3,0
97,False,False,9,0
52,False,True,56,0
80,False,False,4,0
37,False,True,56,0
12,False,False,4,0
24,False,False,5,0
70,False,True,30,0
82,False,True,48,0
27,False,False,6,0
62,False,False,6,0
15,False,False,7,0
97,False,False,7,0
69,False,False,3386,0
96,False,True,14,0
52,False,True,62,0
148,True,False,17,0
33,True,False,199,0
64,False,False,385,0
52,False,False,393,0
34,False,False,2,0
104,False,True,83,0
28,True,False,4,0
8,False,False,1161,0
28,True,False,295,0
38,False,False,86,0
11,False,True,7,0
10,False,True,8,0
48,True,False,16,0
42,False,True,7,0
95,False,False,428,0
34,False,True,12,0
118,False,False,85,0
75,False,True,73,0
3,True,False,23781,0
45,False,False,43,0
24,False,True,89,0
